,pr_1m_0m_cross,mv_cross,btm_cross,mom_12m_1m_cross,ram_12m_0m_cross,vol_3m_cross,res_mom_12m_1m_0m_cross,res_vol_6m_3m_0m_cross,asset_turnover_cross,gpa_cross,rev_surp_cross,cash_at_cross,op_lev_cross,roe_cross,std_u_e_cross,ret_noa_cross,etm_cross,ia_mv_cross,ae_m_cross,ia_ta_cross,rc_a_cross,r_s_cross,r_a_cross,fred_ff_cross,t3m_cross,t6m_cross,t2y_cross,t3y_cross,t5y_cross,t7y_cross,t10y_cross,aaa_cross,baa_cross,snp500_pr_cross,wilshire500_pr_cross,ted_cross,t1y_ff_cross,t5y_ff_cross,t10y_t2y_cross,aaa_t10y_cross,baa_t10y_cross,aaa_ff_cross,baa_ff_cross,core_cpi_cross,core_pce_cross,core_ppi_cross,cpi_cross,pce_cross,ppi_cross,trimmed_pce_cross,unemploy_cross,retail_mfr_cross,m1_cross,m2_cross,export_growth_cross,import_growth_cross,real_gig_cross,real_pig_cross,federal_tg_cross,real_gdp_cross,corporate_tg_cross,industrial_prod_cross,home_pr_cross,wti_cross,capa_util_cross,snp500_pe_cross,snp500_vol_cross,pr_1m_0m_serial,mv_serial,btm_serial,mom_12m_1m_serial,ram_12m_0m_serial,vol_3m_serial,res_mom_12m_1m_0m_serial,res_vol_6m_3m_0m_serial,asset_turnover_serial,gpa_serial,rev_surp_serial,cash_at_serial,op_lev_serial,roe_serial,std_u_e_serial,ret_noa_serial,etm_serial,ia_mv_serial,ae_m_serial,ia_ta_serial,rc_a_serial,r_s_serial,r_a_serial,fred_ff_serial,t3m_serial,t6m_serial,t2y_serial,t3y_serial,t5y_serial,t7y_serial,t10y_serial,aaa_serial,baa_serial,snp500_pr_serial,wilshire500_pr_serial,ted_serial,t1y_ff_serial,t5y_ff_serial,t10y_t2y_serial,aaa_t10y_serial,baa_t10y_serial,aaa_ff_serial,baa_ff_serial,core_cpi_serial,core_pce_serial,core_ppi_serial,cpi_serial,pce_serial,ppi_serial,trimmed_pce_serial,unemploy_serial,retail_mfr_serial,m1_serial,m2_serial,export_growth_serial,import_growth_serial,real_gig_serial,real_pig_serial,federal_tg_serial,real_gdp_serial,corporate_tg_serial,industrial_prod_serial,home_pr_serial,wti_serial,capa_util_serial,snp500_pe_serial,snp500_vol_serial
snp500_vol_cross,-0.017434439,0.0102942595,-0.0030081698,0.0041256705,0.0053638406,-0.020932263,0.0018831295,-0.012150906,0.008985318,0.007077017,-0.0005421828,0.025910145,0.013572732,-0.014027176,-0.032553274,0.009766674,0.004861589,-0.0046099084,0.0048735025,0.0036126045,-0.003661367,-0.0012100277,0.002523166,0.0016075381,-0.0010595655,-1.8310384e-05,0.0006158904,-0.00047691714,-0.0035878478,-0.0036488348,0.006937918,-0.006394118,-0.006130019,0.000253401,0.007300554,0.004805923,-0.022104671,-0.0008882221,-0.00699926,0.00043627084,-0.010603544,-0.011959997,-0.0044699907,0.026570352,0.007900826,0.010501608,0.010396605,0.007568309,-0.0013544183,0.0063614156,0.0008241879,0.0083486345,-0.007027448,-0.0070077647,0.020475106,0.0032828657,0.00084260944,-0.0011941148,0.0062233023,0.0044787084,0.0063022627,0.0016664134,-0.0021510972,0.007949384,-0.00538079,0.008925341,-0.011870382,0.039634548,0.027103303,0.035770167,-0.06420119,-0.037701085,-0.011561998,0.0035503171,-0.034008253,0.0064241854,-0.003361892,0.01656927,-0.012557495,0.031554095,-0.0020867721,-0.0069249296,0.0076331776,0.029477226,-0.0034529902,-0.0059289318,-0.008990772,-0.0017723474,-0.008903787,0.009924293,-0.0043014395,-0.013058343,-0.009318469,-0.0025459463,-0.002906451,-0.0074337544,-0.004458265,-0.0050947154,0.0023195455,-0.0042840317,0.00849953,0.0089852745,0.002731002,-0.008815936,0.006842744,-0.013480293,0.011609333,-0.0033862737,-0.006414121,-0.009180288,0.0109003885,0.013735445,0.012588297,-0.0014714886,0.011121244,-0.007646478,0.009678153,0.0026797554,0.0033878123,-0.010545493,-0.015651692,0.0020923486,0.003017459,-0.0071564284,0.003256277,0.015915846,-0.009556166,0.001118043,-0.010571037,-0.017933339,0.0034920392,-0.009140329,0.0053245686,-0.022402579
pr_1m_0m_serial,0.027978424,0.006967264,-0.014830779,-0.008131637,0.028520005,0.020006286,-0.008548724,0.019999923,0.014135518,0.024855306,0.011290551,0.029052716,0.008208959,0.0066321497,0.0018541042,0.011907667,-0.007849427,0.0023457306,0.012032516,0.007659581,0.0035469588,0.0017236031,0.0060290014,0.0011655189,-0.010987518,0.0049113682,-0.0014007499,0.00036584638,-0.0027367019,-0.007816216,-0.019360777,-0.005542427,-0.020227093,0.0011360088,0.016988896,-0.025173543,-0.007814936,-0.018663105,0.016239744,0.0085528735,0.02314792,-0.010956936,-0.024179175,0.017468205,0.03238683,0.0047946847,-0.001421172,0.015483366,-0.006053599,0.006245799,-0.008786192,0.017432809,-0.007642834,0.0017950673,0.000711484,-0.004991684,-0.0024889268,0.0016118044,-0.0069373464,0.007022507,0.011368614,0.015090325,-0.0031958565,-0.0010883856,-0.0009812927,0.015246544,0.000442789,0.08360978,0.0023296839,-0.0074881576,-0.04375451,-0.006351125,0.030407028,0.0006212373,0.015289071,0.008517808,-0.01191129,0.026766958,-0.019033628,0.005678453,0.0014226242,0.0057016965,-0.01005447,0.0043775197,-0.026704518,0.010885699,-0.024252856,-0.049175598,0.006024023,0.0020396088,0.011750671,0.0065190243,0.0032396875,-0.018068545,-0.00019702176,-0.016995339,-0.008932719,-0.01601834,0.0057123066,-0.018864352,0.010138521,0.0014887826,-0.012002171,-0.006399804,-0.00830766,-0.013195279,-0.012470437,0.0046471353,-0.016144939,-0.025212888,0.01053857,0.021153636,0.01663527,0.00041597366,0.002587545,0.00029901994,-7.6391385e-05,-0.0129412105,-0.0011456978,-0.028183963,-0.04358021,0.0022983681,0.0036611923,0.005586828,0.008723161,0.008306753,0.0007121088,0.023515243,0.017079595,-0.0059987884,0.0008380562,-0.00054448145,-0.00018608477,-0.016232641
mv_serial,0.06624578,-0.008285655,0.032106508,-0.00027087424,-0.030849498,0.027788486,0.07958228,0.008589863,0.001157219,-0.018647576,-0.007799423,-0.052318983,-0.030101882,0.018399822,0.062386435,-0.0035873852,0.0089653395,0.0048026475,-0.0037787908,-0.006275937,-0.0014046547,-0.0025010798,-0.007923798,-0.027269507,-0.027803972,-0.01788336,-0.012478543,-0.008210035,-0.0023744437,-0.009267982,-0.012089824,0.0103265345,0.011584984,-0.011393555,-0.009631688,-0.00044753845,0.023174843,0.016563982,0.0300866,0.0014578691,0.0043951897,0.0154743735,0.033713236,-0.025302194,-0.025617236,-0.030540375,0.0027563043,0.006629322,0.0018129023,-0.023185741,0.0069898926,-0.026545772,0.02233011,0.027497763,-0.022168143,0.0089133885,-0.026929013,-0.0025620302,0.001638471,-0.006156557,-0.017450722,0.016897902,0.018653186,-0.010189888,0.012864296,0.0076785157,-0.0027112926,-0.047921263,-0.05343582,-0.05171583,0.15098587,0.13182545,-0.0079358695,0.12270429,0.06734124,0.008489679,-0.0010959641,-0.076362215,0.022700135,-0.028415205,-0.027782785,-0.05268689,-0.04765671,-0.037297975,0.03635754,0.027232775,0.07746124,0.029168243,0.008719577,-0.016507786,-0.012313982,-6.0671533e-05,-6.058789e-05,-0.001301378,-0.01194538,0.018302996,0.006050881,0.009023794,-0.0040008193,0.013972865,-0.027033815,-0.028846476,0.0467423,0.013638322,0.0046857707,0.03971286,-0.013884988,0.01577602,0.027468417,0.02542415,-0.007571648,-0.025562907,-0.016568528,0.0125707155,0.0055793785,0.003456457,-0.02629331,0.024314694,-0.011338745,0.033462796,0.03259628,-0.0057027983,-0.009206067,-0.02431475,-0.010957684,-0.0044625434,-0.0105603095,-0.021706317,0.017845446,0.06402411,-0.011488534,0.010726172,0.01724434,0.031841103
btm_serial,-0.022592654,-0.018032447,-0.0266697,-0.018785706,0.014405303,0.00444682,-0.0020622886,-0.015905386,-0.013633677,0.006633631,0.007721805,-0.010877152,-0.012648932,0.014502486,0.004178921,-0.017378353,-0.005762268,0.0003869143,0.0017037663,0.016840123,-0.00025231263,0.006680174,-0.006226935,0.012849826,0.028309736,0.0010827198,0.009890686,0.0019726844,0.007332338,-0.0016074637,-0.0076011205,2.8698123e-06,0.00305473,0.022474494,0.012096976,-0.008062622,0.011701546,-0.004104554,-0.005811293,-0.0035065787,0.019154623,0.0010358727,-0.012597049,-0.00027367217,-0.011985206,0.009589886,-0.02871453,-0.026359405,-0.01530525,-0.005293177,-0.001012961,-0.00030688907,0.020771135,0.0025804306,-0.01050557,-0.0005857323,0.020063853,0.00026943872,-0.00985423,0.011624778,-0.0015574512,-0.05100775,0.009662946,0.00049112504,0.00019059051,-0.014045654,0.014315988,0.016514871,-0.0094568245,-0.03291949,-0.032371577,0.011285818,0.0016252031,-0.0069841873,-0.022239964,-0.00027260894,0.011311243,-0.007041291,0.018439118,0.0011434602,0.013453305,0.0023788013,-0.0020683724,-0.017439865,-0.0065475344,0.015169262,4.4204528e-05,-0.018217979,-0.002577354,-0.028706888,0.0032874076,0.013889264,-0.0015603942,0.013243446,0.02093617,-0.005097904,0.007011956,0.013711795,0.0053059524,-0.002046735,0.015096738,0.01893572,-0.027886469,0.00820035,0.0139068235,-0.007410387,0.0034017535,-0.002971336,-0.0059336396,-0.0030465007,0.0013433102,-0.013242259,0.009362555,-0.021602398,-0.036339246,-0.006192973,0.006153065,-0.029882276,-0.015688524,0.010612941,-0.015122603,0.01066523,0.0019268045,0.024793131,0.0024778997,-0.031405415,0.010031201,0.012586067,-0.045977008,-0.0027447823,0.011038584,0.007330524,-0.0029863764,0.0135724135
mom_12m_1m_serial,0.017452426,0.017212277,0.0030499923,-0.001368351,-0.0019046238,-0.005762311,-0.004316118,-0.0036622728,0.0086983815,-0.030280558,-0.021000538,-0.011535108,0.004951027,-0.007579039,0.0037034457,-0.011798484,-0.01853547,0.0046795416,-0.0076645995,0.006507712,0.003496692,-0.021433938,-0.0012172604,-0.026497127,-0.026587283,-0.008640856,-0.02691957,0.010410579,0.011027307,0.00038840866,-0.009880715,0.019300567,0.011054092,-0.014961213,-0.024332805,-0.024568472,0.0183967,0.02275874,0.008143014,-0.008918512,-0.012412118,0.0102359615,0.0266842,-0.008656263,0.011383309,-0.006145003,-0.016685154,-0.0024776978,-0.020544982,-0.02748255,0.011509763,-0.0061490852,-0.006610207,0.0032197696,0.012829326,0.01597511,-0.020333178,0.025159933,-0.005889575,-0.008188555,-0.030740988,0.02179252,-0.008596103,0.0033756774,0.020041067,0.011410558,0.01159179,-0.058753263,0.0029511696,-0.010778921,0.056776572,-0.012568283,-0.017420154,0.025961041,0.017656593,-0.019974979,-0.011363136,-0.023928653,-0.008368926,-0.025433848,-0.003520443,-0.0035143562,-0.036164884,0.015623277,0.03313649,0.025859492,0.05133328,0.032064963,-0.01275055,0.0068819337,-0.017402293,-0.007855819,-0.00884769,-0.00073488936,0.0024410035,-0.0047840835,-0.01323428,-0.00564485,-0.00022867147,0.017287772,-0.02590962,-0.021369215,-0.026782457,0.0036648733,-0.014397952,0.005430531,0.016496127,-0.0024110496,0.016697502,0.0042357333,-0.01047721,0.006873555,-0.015608506,-0.024065383,-0.0022930126,-0.01786427,-0.024961742,0.017785292,0.013964299,0.0043059764,0.010842566,0.017559247,0.0075344727,-0.0043365345,0.040192034,-0.00088999793,-0.0027416528,-0.0343178,0.02551728,-0.01320068,0.0012294399,0.0010923475,0.006659234,0.017461434
ram_12m_0m_serial,0.05443109,0.03194864,-0.0030130337,0.0058672936,0.026289664,-0.03939654,-0.04647963,-0.030647628,0.017275617,-0.007858982,-0.01279508,0.0309475,-0.00017610064,-0.0009933903,-0.0033700925,0.006880599,-0.0063929716,0.0003524786,-0.0041980324,0.0069282195,0.002514338,-0.026259102,0.007920448,-0.0034507506,-0.0046881097,0.0007215128,0.002604345,0.0048353947,0.012849287,-0.000117514166,0.0107626645,0.0017891431,0.0066673607,-0.019635947,-0.026718916,-0.006629944,0.0038545097,-0.0010248513,-0.015096914,0.0008738856,-0.006263142,-0.01708371,0.028541164,0.005456121,0.023606611,0.003857582,-0.012407812,-0.0033062345,-0.034442004,-0.008842007,0.009708466,0.018183125,-0.027041517,-0.015423052,0.02368159,0.007574552,-0.013472316,0.0016559948,-0.00986067,-0.00037657982,0.025318563,0.02797995,0.001494871,-0.031141844,0.010775484,0.0072604637,-0.0033949153,0.10138107,0.029437264,0.015545015,-0.005958936,-0.04427677,-0.07587021,-0.010992057,-0.033111,-0.0005193204,-0.011015482,0.008326502,-0.0003925648,-0.013023925,0.0030988613,0.00847931,-0.01125412,0.062343806,0.014586233,0.005499709,0.007265151,0.0045007556,0.0011601549,0.029701874,-0.013945437,-0.008116804,-0.021927338,-0.013127342,-0.0044803675,-0.0029369737,-0.002277819,-0.005201737,-0.0047855563,0.0063746236,-0.025082355,-0.016056063,-0.014232413,-0.0015629516,-0.013427154,-0.008899482,0.02352695,0.00071456644,-0.022077454,0.011023543,0.019443497,0.014345004,0.0096974075,-0.03220828,-0.013652328,-0.03673092,-0.013898024,0.0005120211,0.03094381,-0.038859203,-0.008664025,0.012927693,0.008005144,-0.012017346,0.0017147632,0.007365347,-0.013595158,0.007572289,0.018063776,-0.000524029,-0.049562216,0.014135242,-0.0037711216,-0.010643835
vol_3m_serial,0.029854702,0.010966836,0.035763852,-0.03266305,-0.038844086,-0.009756262,0.03177401,-0.022186423,0.014146849,-0.016477456,-0.016174356,-0.02505759,-0.017231574,-0.009239148,0.011364684,-0.008836944,0.010159309,-0.006833608,-0.0068324124,-0.033473797,-0.012284173,-0.006481879,-0.014272198,-0.0022262994,-0.003359476,-6.438012e-05,-0.01582572,-0.010327037,-0.015949529,0.0010335234,-0.0009897116,0.0007956291,0.008990845,0.0053437804,0.010158753,0.01769325,-0.0040414263,-0.011103062,-0.00031966274,-0.013299747,0.0059428266,0.0013147872,-0.012704725,0.00065169984,-0.006033707,0.0039444645,0.016878594,0.012256291,0.021880455,0.004733826,0.005892264,0.0031675422,0.017856134,0.017118119,-0.033648092,0.005708015,0.0033087085,0.0058937375,0.010797272,-0.010640913,-0.019535877,0.028370125,-0.0063895173,-0.00039185397,0.007020138,0.005313943,0.0017735752,-0.058869228,-0.01183345,0.011077816,0.029215487,0.04977232,-0.055461317,0.037098844,-0.0010850329,0.0149389785,0.0238214,-0.014000489,0.010389244,-0.0060025435,-0.029170448,-0.015087579,-0.0090840915,-0.01284592,0.010962905,0.011631093,0.024558192,0.007097547,0.013566693,-0.018959044,0.0018552707,-0.0008551571,-0.010011122,0.00044822576,0.0031352395,-0.0003332371,-0.00040239384,-0.0013188401,-0.0021314942,0.019009575,0.0058219964,-0.0024182717,0.036815483,0.0009924889,0.0067967745,0.013667117,-0.01382149,-3.379397e-05,-0.00442825,0.016024522,-0.007181154,-0.009602548,-0.006819662,0.018223718,0.004822679,0.020977195,0.004339937,0.014654633,0.015331372,0.028267862,0.034725044,-0.020554379,-0.013489161,-0.001931489,-0.011996961,0.0062161526,-0.0032478522,-0.011247026,0.02808164,0.02118316,-0.0021960891,-0.0030282356,0.004569664,0.022677276
res_mom_12m_1m_0m_serial,-0.013714597,-0.024229564,-0.015930193,-0.0055965423,0.0050697005,-0.0343526,-0.010557759,-0.025682308,-0.013696732,-0.0023340152,0.0033289471,-0.004102515,-0.022720035,0.0061358763,0.0048881397,-0.022287972,0.008493443,-0.009050767,-0.0027092125,0.0004268717,-0.00958822,0.004904299,-0.0025236257,0.007177006,0.020933619,0.013448668,0.0072524413,-0.0043862634,0.00024744525,0.004301793,0.008470503,-0.00075801363,-0.003001642,0.0036904032,0.003355151,0.0070188567,0.002154816,-0.014498157,-0.003857739,-0.0046193036,-0.011003591,-0.005558,0.0003258239,0.0012869576,-0.01876299,-0.0037032785,-0.011683274,-0.023370137,-0.015133707,-0.0058290903,-0.02101178,-0.003683095,0.008264106,0.0058764224,0.008219303,0.004342252,-0.0034445147,0.007251566,-0.013957673,0.01681902,-0.006338703,-0.02686529,0.02360805,-0.008069631,0.005645687,0.00651444,-0.007866062,0.03059376,-0.027335905,-0.0066402922,-0.01769189,0.014880575,-0.046401493,-0.0011020391,-0.029620491,0.00924512,-0.0011814553,-0.0036883245,0.03366757,-0.0012468977,0.0077413674,-0.0026489336,-0.013333392,0.0039967843,0.007250554,0.00084085204,-0.013287018,-0.01593043,0.020357126,0.013372411,0.003047562,-0.013960296,0.0065024314,0.0021834376,-0.014712279,0.0071383445,0.005036659,0.011875696,0.0103044165,0.003072001,0.0035579107,0.016251158,0.004378581,0.0100536505,0.010591934,-0.010016313,-0.0025985565,-0.004458392,-0.017904125,-0.0022048436,0.014937764,-0.015119332,0.0156129245,-0.009143314,-0.009921958,-0.014803543,-0.000503149,-0.02059587,-0.0063725086,-0.004880304,-0.005910669,0.018945212,0.013983739,-0.000527318,0.0015066986,-0.016056694,0.00917903,0.008592987,-0.023510125,0.016158056,-0.004941922,0.016197983,0.012812856,-0.002810999
res_vol_6m_3m_0m_serial,0.020593353,0.015449894,0.0047278395,0.018099071,0.0040475903,-0.009851334,0.004374547,-0.017201932,0.010835939,-0.0011198288,-0.012758778,0.0008475981,0.0046107187,-0.0092543345,0.005010765,-0.00087148696,0.0008075505,-0.0008313055,-0.0027397082,-0.0016207366,-0.002771157,-0.010384994,-0.003338118,0.009795248,0.0059707933,0.003214331,-3.413827e-05,-0.0020302564,-0.0035347012,0.001847219,-0.00253743,0.003968165,0.005554629,-0.010476498,-0.009744368,-0.0054217614,0.006588894,-0.017951433,0.00086215086,0.004152554,0.0039218725,0.009230229,0.0015636239,-0.008774158,-0.00010292337,-0.004146658,0.0032549081,0.00044383947,-0.002515518,-0.003968392,-0.007214602,0.0020280287,-0.0011799958,0.0071515427,-0.01897979,0.010511433,0.0044028433,0.0075016418,-0.010623834,0.009080332,-0.0021057841,0.024445651,-0.0021580025,-0.0006763154,0.016021136,0.012972117,-0.00064679084,-0.018671319,0.006002171,-0.016470559,0.044099595,0.019659145,-0.013803235,0.01502033,-0.0038622236,0.013018505,0.030921338,-0.019188344,-0.008423194,0.022536254,-0.0111246435,-0.012541849,-0.031326216,-0.0009481844,0.0018717948,0.005063878,0.024453154,-0.0053901267,0.0071743233,-0.003273026,0.011080371,0.0065773963,0.005367144,0.0049131173,-0.009210441,-0.0020477579,0.010414399,-0.0025972319,0.00080642547,0.0075515723,-0.012318693,-0.009782225,-0.004804699,0.006756988,0.00034284385,0.009634064,0.0020366323,0.0003431443,-0.005362542,0.0023829974,0.009040723,0.006196643,0.0032773532,0.0060187434,0.0009050054,0.0073646693,-0.0013968041,8.0042286e-05,0.0141564235,-0.01805977,-0.0028557149,-0.0046617626,-0.00062248134,0.001591647,-0.0067153033,-0.00882598,-0.010025067,-0.00097461697,0.026504738,0.00077284547,-0.0025845177,0.009353532,0.015637005,0.015796985
asset_turnover_serial,-0.00572591,-0.015847035,-0.011963256,0.002550338,-0.005193223,-0.006155377,-0.012771256,-0.020062812,-0.0033503827,-0.011553762,-0.01012541,-0.006640082,0.011531105,-0.016184296,-0.030291189,-0.014783523,-0.012292386,-0.004594146,-0.010829235,0.014059014,-0.0058824597,-0.012998798,-0.012495409,0.016390303,0.018639918,0.008180267,0.0051833717,0.0088492045,-0.0014870021,0.007212439,0.0016502757,-0.0018676782,0.0075214203,0.004511363,-0.003266132,-0.006224581,0.006911864,0.0032313927,-0.014602011,-0.002899008,-0.008027467,-0.0019568587,-0.015217601,0.013006719,-0.003878161,0.012868388,-0.0062683653,-0.008974415,-0.007379912,-0.0024524985,0.0039100866,0.011959144,-0.009054411,-0.0061223675,0.0021078489,0.011797636,0.015071962,0.006567847,-0.008638574,-0.0024123995,0.011501761,0.0012950711,-0.009247313,0.0074906563,-0.0026442646,0.009796124,0.009982788,-0.008562018,-0.013774087,0.017667413,0.0006792257,-0.026783494,-0.0008140281,-0.005152239,-0.024422007,0.00045960827,0.013044783,0.0029770073,-0.017113898,0.016549373,-0.008528811,0.0011477778,-0.008129978,0.038464136,0.0073594586,0.0054632663,0.0145848645,-0.0007747833,-0.0138839055,-0.020521691,0.008269046,0.0058793086,-0.0041773207,0.01139575,0.014957699,0.00036485528,0.0015152177,0.007456866,-0.008766898,0.006623012,0.00422288,0.0036617913,-0.021307,0.009972578,-0.011730923,-0.0075369105,0.0010127908,-0.004276085,-0.009815616,-0.0013638779,0.009787516,-0.004742871,0.0106920535,-0.0040882044,-0.01564889,-0.002382422,0.01844158,-0.014674179,0.016021386,-0.0041433815,-0.0072392416,0.0035976046,0.009532252,0.016030012,0.0075084046,-0.010325838,0.010534316,0.004134994,0.009088933,-0.022195699,0.00969521,0.010452243,0.009981901,0.003705349
gpa_serial,-0.017411122,0.00323862,-0.0004716986,-0.0044232165,-0.010626494,-0.0195668,-0.0026619758,-0.005095733,0.007842899,-0.006126259,-0.0046452843,0.018920796,-0.014014498,-0.02096798,-0.0030469976,0.0027516223,-0.0030210984,-0.0007136475,0.005498685,-0.014606124,-0.0011300802,0.011231854,0.010722749,0.013335267,0.009782354,-0.0011080733,-0.003464606,-0.004466981,0.0017440892,0.005862197,0.003989285,-0.0053675836,-0.003851161,0.008946626,0.011008733,0.014380438,-0.016932635,-0.0049429615,0.003296486,-0.0035407708,-0.0063665207,0.00049585884,-0.015833147,0.0029957795,-0.0019508218,-0.0024138337,0.0035710288,-0.0034834673,0.008316124,-0.008165532,0.0015341032,-0.0118179405,0.009433065,-0.019148268,0.01097722,0.0062399665,-0.0028055697,0.008883836,0.009613184,0.012286348,-0.020552324,-0.0064476053,-0.004362523,0.011437752,0.00013313204,0.0005416132,-0.013021362,-0.00037671952,0.03205108,0.004829965,-0.030643376,-0.00024725636,-0.023720607,-0.010032551,-0.0055669355,0.004355768,-0.022090325,-0.0218272,0.007406121,0.0106409695,-0.039312303,-0.015980829,-0.009613769,-0.04474353,0.0043486333,-0.020009598,-0.009673369,0.0076095024,0.027580611,0.0074271276,-0.008203728,-0.0055428036,0.0026022375,-0.0063361917,-0.012685423,-0.00034401286,-0.0012783746,-0.0011236535,0.000891685,0.0029107581,0.01107957,0.017273469,0.0013158545,-0.015623426,0.01620372,0.0046330453,0.00458515,0.0032018975,0.0035726689,0.0049426677,-0.004533175,0.006070022,-0.008768522,0.002914338,0.0070795496,0.0030198544,-0.0070002773,0.0053951186,-0.016612558,-0.0008174456,-0.0030310017,0.007279567,0.025144404,-0.0076013557,0.0086833285,0.007909912,-0.01087345,-0.023244884,-0.013760817,-0.014259367,0.0077935667,-0.011648908,-0.0017684853,-0.00768649
rev_surp_serial,0.018889304,0.037784215,0.011668294,0.012113994,0.0025499007,-0.009452028,0.0024459541,-0.007649537,0.008864701,0.006190224,-0.007152281,0.016836789,-0.005843884,-0.00478325,0.009269256,0.01994648,0.005353202,7.783546e-05,0.001201981,-0.019749766,-0.0013718015,-0.0065111634,0.0016065033,0.0051597757,-0.012273288,-0.0031324283,-0.0078796195,-0.002176916,0.0062893773,0.0019090357,0.005436411,0.010334614,0.011959718,-0.018222267,-0.020801526,0.0025177782,0.014172282,0.008374301,-0.004434392,-0.0077770557,-0.0051525733,0.007236454,0.006712406,-0.009834344,0.0055304402,-0.0081831245,0.0026018065,0.01271776,0.003265502,-0.0073561235,-0.010683768,0.005765564,-0.007861227,-0.015756873,0.00500205,0.017166676,-0.0066017727,0.0072762445,-0.00012977334,-0.008009654,0.002157192,0.028559642,0.0030302624,0.00079362513,0.003791995,0.0031430733,-0.0003234468,-0.018262547,0.03430052,-0.0064021745,0.024392975,0.014711204,-0.027984736,0.0059234425,-0.0068161543,0.0071200337,0.018428586,0.009521114,0.0014563659,-0.0051932954,-0.009470127,-0.0022403488,-0.00015122432,-0.0011703691,-0.000764806,0.0042172787,-0.0052736667,-0.012830381,0.0058029788,-0.0028887922,-0.0026902715,-0.00835954,0.004571851,0.002177492,-0.00035198548,0.003035338,-0.0029420545,-0.0013040234,0.0057229823,0.013548953,-0.029693631,-0.031780716,0.012779949,0.0058692107,-0.010704557,0.00185029,0.00017990207,0.00010379683,0.008311557,0.0023273767,0.00076885475,0.007345204,-0.0014105779,0.0030674546,0.008260101,-0.0013546068,0.0033425447,0.011328252,0.017084785,-0.0063010943,-0.0001955491,-0.00252972,0.005252783,-0.0061408514,-0.0016319086,0.012395185,-0.010871866,-0.0028383995,0.028268125,0.014028223,-0.008157984,-0.010655335,0.00094639853,0.007201332
cash_at_serial,0.030852683,-0.021938903,-0.008276632,0.022655418,0.015434959,0.019476779,-0.00078494684,0.032252397,-0.001397229,-0.00038759643,0.0072918423,-0.0013987967,0.0016514724,0.019673415,0.0049077733,0.002640223,-0.009741533,0.0017471584,-0.0058207167,0.018328864,0.002432577,0.005281787,0.0134934895,-0.012069056,-0.014228265,-0.0030485492,-0.0009156597,-0.010416176,-0.010361769,0.0016584571,-0.007862349,-0.0042887516,0.0041213804,-0.007083624,-0.0044190083,0.00095215323,0.009586529,0.003799394,0.006357821,0.0077652903,-0.009194757,-0.017398048,0.014442306,0.011283933,0.0018157436,-0.0027519637,0.0005185122,0.008356062,-0.017053902,-0.0056768577,-0.004622834,-0.0006503954,0.0074775815,0.0036779684,0.005777319,-0.0150101725,-0.005732168,0.008018311,0.0013412016,-0.0004763439,0.0029586263,0.009933955,0.016949143,-0.01222446,0.0041718,0.0022126022,0.0060392497,0.05131255,-0.020484466,-0.013198733,0.042218767,0.02421131,0.010500923,0.022078866,0.03391348,-0.00061630656,-0.019302059,-0.009886262,-0.015621217,-0.012398985,0.019749612,-0.02768735,-0.0017512676,0.016883314,-0.008826652,-0.012439385,-0.0022890952,-0.017832913,0.009255615,0.02146296,0.0010345241,-0.013195074,-0.006700039,-0.014297129,-0.007928246,-0.001961076,-0.0006140225,-0.0037411589,0.005893107,-0.00092753547,-0.017734768,-0.019062249,0.01000137,-0.0013767092,-0.011093134,0.0020412959,-0.007918264,0.0044504846,0.0021954742,0.0007183248,-0.0015988923,0.004788213,0.0073543787,-0.009675405,0.01382541,-0.03143553,0.006433191,-0.0073741535,-0.0017122566,-0.009345298,-0.0024727315,0.008189479,-0.0034046643,-0.02359516,0.0036054156,0.009078504,0.02074879,0.0057249498,0.012367234,0.018135017,-0.023001386,0.017945798,-0.013801884,-0.011392031
